12-Jun-2020;;;;;;;;;;;;;;;
iShares MSCI Emerging Markets ETF;;;;;;;;;;;;;;;
Inception Date;Apr 07, 2003;;;;;;;;;;;;;;
Fund Holdings as of;Jun 12, 2020;;;;;;;;;;;;;;
Number of Securities (excluding cash and derivatives);1,209.00;;;;;;;;;;;;;;
Shares Outstanding;545,400,000.00;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
Ticker;Name;Asset Class;Weight (%);Price;Shares;Market Value;Notional Value;Sector;SEDOL;ISIN;Exchange;Location;Currency;Market Currency;FX Rate
601066;CHINA SECURITIES LTD A;Equity;0,01;4,66;646 897,00;3 017 531,44;3 017 531,44;Financials;BDZRFN4;CNE1000031T5;Shanghai Stock Exchange;China;USD;CNY;7,07
PGAS;PERUSAHAAN GAS NEGARA;Equity;0,01;0,07;40 703 300,00;3 002 820,23;3 002 820,23;Utilities;6719764;ID1000111602;Indonesia Stock Exchange;Indonesia;USD;IDR;14 165,00
600606;GREENLAND HOLDINGS GROUP CORPORATI;Equity;0,01;0,78;3 826 418,00;2 992 807,64;2 992 807,64;Real Estate;BZ3F5X4;CNE000000388;Shanghai Stock Exchange;China;USD;CNY;7,07
000776;GF SECURITIES LTD A;Equity;0,01;1,89;1 581 994,00;2 992 859,01;2 992 859,01;Financials;BD5CQ36;CNE0000008L2;Shenzhen Stock Exchange;China;USD;CNY;7,07
600795;GD POWER DEVELOPMENT LTD A;Equity;0,01;0,26;11 619 100,00;2 985 523,58;2 985 523,58;Utilities;BP3R3J2;CNE000000PC0;Shanghai Stock Exchange;China;USD;CNY;7,07
SRTRANSFIN;SHRIRAM TRANSPORT FINANCE COMPANY;Equity;0,01;9,02;329 939,00;2 976 965,18;2 976 965,18;Financials;6802608;INE721A01013;National Stock Exchange Of India;India;USD;INR;75,85
CPFE3;CPFL ENERGIA SA;Equity;0,01;6,38;466 300,00;2 974 620,03;2 974 620,03;Utilities;B031NN3;BRCPFEACNOR0;XBSP;Brazil;USD;BRL;5,06
023530;LOTTE SHOPPING LTD;Equity;0,01;70,78;42 044,00;2 975 700,95;2 975 700,95;Consumer Discretionary;B0WGPZ5;KR7023530009;Korea Exchange (Stock Market);Korea (South);USD;KRW;1 203,80
002241;GOERTEK INC A;Equity;0,01;3,41;870 900,00;2 973 043,16;2 973 043,16;Information Technology;BD5CNT1;CNE100000BP1;Shenzhen Stock Exchange;China;USD;CNY;7,07
MEG;MEGAWORLD CORP;Equity;0,01;0,07;43 862 900,00;2 961 761,40;2 961 761,40;Real Estate;6563648;PHY594811127;Philippine Stock Exchange Inc.;Philippines;USD;PHP;50,21
KTC.R;KRUNGTHAI CARD NON-VOTING DR PCL;Equity;0,01;1,17;2 528 000,00;2 958 276,17;2 958 276,17;Financials;6561330;TH0689010R18;Stock Exchange Of Thailand;Thailand;USD;THB;30,98
002050;ZHEJIANG SANHUA INTELLIGENT CONTRO;Equity;0,01;2,74;1 077 117,00;2 956 213,31;2 956 213,31;Industrials;BD5CDC4;CNE000001M22;Shenzhen Stock Exchange;China;USD;CNY;7,07
600383;GEMDALE CORP A;Equity;0,01;1,86;1 589 430,00;2 948 583,28;2 948 583,28;Real Estate;BP3R3Q9;CNE000001790;Shanghai Stock Exchange;China;USD;CNY;7,07
000425;XCMG CONSTRUCTION MACHINERY LTD A;Equity;0,01;0,85;3 450 369,00;2 942 246,87;2 942 246,87;Industrials;BD5CM27;CNE000000FH0;Shenzhen Stock Exchange;China;USD;CNY;7,07
410;SOHO CHINA LTD;Equity;0,01;0,37;8 026 000,00;2 941 102,70;2 941 102,70;Real Estate;B27WLD2;KYG826001003;Hong Kong Exchanges And Clearing Ltd;China;USD;HKD;7,75
601100;JIANGSU HENGLI HYDRAULIC LTD A;Equity;0,01;10,54;278 100,00;2 930 943,38;2 930 943,38;Industrials;BP3RFJ6;CNE1000019R4;Shanghai Stock Exchange;China;USD;CNY;7,07
2610;CHINA AIRLINES LTD;Equity;0,01;0,29;10 262 347,00;2 926 860,25;2 926 860,25;Industrials;6189657;TW0002610003;Taiwan Stock Exchange;Taiwan;USD;TWD;29,66
601997;BANK OF GUIYANG LTD A;Equity;0,01;1,07;2 725 700,00;2 924 612,11;2 924 612,11;Financials;BYW5QQ8;CNE100002FX2;Shanghai Stock Exchange;China;USD;CNY;7,07
000338;WEICHAI POWER LTD A;Equity;0,01;1,93;1 510 444,00;2 917 207,71;2 917 207,71;Industrials;BD5CQ03;CNE1000000D4;Shenzhen Stock Exchange;China;USD;CNY;7,07
1958;BAIC MOTOR CORP LTD H;Equity;0,01;0,45;6 524 000,00;2 912 612,74;2 912 612,74;Consumer Discretionary;BTF8BT7;CNE100001TJ4;Hong Kong Exchanges And Clearing Ltd;China;USD;HKD;7,75
003490;KOREAN AIR LINES LTD;Equity;0,01;16,45;176 125,00;2 896 889,02;2 896 889,02;Industrials;6496766;KR7003490000;Korea Exchange (Stock Market);Korea (South);USD;KRW;1 203,80
600346;HENGLI PETROCHEMICAL LTD A;Equity;0,01;1,98;1 460 391,00;2 892 700,34;2 892 700,34;Materials;BFB4HL5;CNE0000018V0;Shanghai Stock Exchange;China;USD;CNY;7,07
300014;EVE ENERGY LTD A;Equity;0,01;5,90;488 753,00;2 885 002,75;2 885 002,75;Industrials;BD5C7G6;CNE100000GS4;Shenzhen Stock Exchange;China;USD;CNY;7,07
600660;FUYAO GLASS INDUSTRY GROUP LTD A;Equity;0,01;3,04;945 672,00;2 874 492,55;2 874 492,55;Consumer Discretionary;BP3R6K4;CNE000000230;Shanghai Stock Exchange;China;USD;CNY;7,07
000069;SHENZHEN OVERSEAS CHINESE TOWN LTD;Equity;0,01;0,86;3 338 600,00;2 875 218,48;2 875 218,48;Consumer Discretionary;BD5CP51;CNE000000SS0;Shenzhen Stock Exchange;China;USD;CNY;7,07
601899;ZIJIN MINING GROUP LTD A;Equity;0,01;0,56;5 119 500,00;2 869 423,70;2 869 423,70;Materials;BP3R400;CNE100000B24;Shanghai Stock Exchange;China;USD;CNY;7,07
601877;ZHEJIANG CHINT ELECTRICS LTD A;Equity;0,01;3,52;815 323,00;2 868 496,73;2 868 496,73;Industrials;BP3R5K7;CNE100000KD8;Shanghai Stock Exchange;China;USD;CNY;7,07
2314;LEE & MAN PAPER MANUFACTURING LTD;Equity;0,01;0,54;5 274 000,00;2 864 935,94;2 864 935,94;Materials;6693772;KYG5427W1309;Hong Kong Exchanges And Clearing Ltd;China;USD;HKD;7,75
600019;BAOSHAN IRON & STEEL LTD A;Equity;0,01;0,65;4 434 373,00;2 861 047,37;2 861 047,37;Materials;BP3R2Y0;CNE0000015R4;Shanghai Stock Exchange;China;USD;CNY;7,07
300144;SONGCHENG PERFORMANCE DEVELOPMENT;Equity;0,01;2,73;1 049 413,00;2 862 399,12;2 862 399,12;Consumer Discretionary;BD5CMV6;CNE100000XG4;Shenzhen Stock Exchange;China;USD;CNY;7,07
008560;MERITZ SECURITIES LTD;Equity;0,01;2,80;1 018 215,00;2 854 689,84;2 854 689,84;Financials;6408299;KR7008560005;Korea Exchange (Stock Market);Korea (South);USD;KRW;1 203,80
004990;LOTTE CORP;Equity;0,01;28,91;98 493,00;2 847 280,61;2 847 280,61;Industrials;6535432;KR7004990008;Korea Exchange (Stock Market);Korea (South);USD;KRW;1 203,80
002271;BEIJING ORIENTAL YUHONG WATERPROOF;Equity;0,01;5,84;486 086,00;2 841 123,30;2 841 123,30;Materials;BD5CFP1;CNE100000CS3;Shenzhen Stock Exchange;China;USD;CNY;7,07
002493;RONGSHENG PETRO CHEMICAL LTD A;Equity;0,01;1,71;1 652 372,00;2 829 731,67;2 829 731,67;Materials;BD5CL20;CNE100000W60;Shenzhen Stock Exchange;China;USD;CNY;7,07
3969;CHINA RAILWAY SIGNAL COMMUNICATION;Equity;0,01;0,46;6 169 000,00;2 809 843,74;2 809 843,74;Information Technology;BYVDW43;CNE1000021L3;Hong Kong Exchanges And Clearing Ltd;China;USD;HKD;7,75
069960;HYUNDAI DEPARTMENT STORE LTD;Equity;0,01;51,01;55 077,00;2 809 210,67;2 809 210,67;Consumer Discretionary;6568610;KR7069960003;Korea Exchange (Stock Market);Korea (South);USD;KRW;1 203,80
002916;SHENNAN CIRCUITS LTD A;Equity;0,01;21,56;130 240,00;2 808 128,20;2 808 128,20;Information Technology;BFY8GV7;CNE100003373;Shenzhen Stock Exchange;China;USD;CNY;7,07
1138;COSCO SHIPPING ENERGY TRANSPORTATI;Equity;0,01;0,50;5 644 000,00;2 796 474,88;2 796 474,88;Energy;6782045;CNE1000002S8;Hong Kong Exchanges And Clearing Ltd;China;USD;HKD;7,75
002230;IFLYTEK LTD A;Equity;0,01;4,93;563 575,00;2 776 858,65;2 776 858,65;Information Technology;BD5CNN5;CNE100000B81;Shenzhen Stock Exchange;China;USD;CNY;7,07
GENP;GENTING PLANTATIONS;Equity;0,01;2,34;1 178 700,00;2 762 038,66;2 762 038,66;Consumer Staples;6057680;MYL2291OO002;Bursa Malaysia;Malaysia;USD;MYR;4,27
002236;ZHEJIANG DAHUA TECHNOLOGY LTD A;Equity;0,01;2,53;1 088 684,00;2 755 870,19;2 755 870,19;Information Technology;BD5CNJ1;CNE100000BJ4;Shenzhen Stock Exchange;China;USD;CNY;7,07
600919;BANK OF JIANGSU CORPORATION LTD A;Equity;0,01;0,84;3 286 285,00;2 755 930,73;2 755 930,73;Financials;BYW5MY8;CNE100002G76;Shanghai Stock Exchange;China;USD;CNY;7,07
FROTO;FORD OTOMOTIV SANAYI A;Equity;0,01;10,38;264 934,00;2 750 830,13;2 750 830,13;Consumer Discretionary;B03MSR5;TRAOTOSN91H6;Istanbul Stock Exchange;Turkey;USD;TRY;6,84
601618;METALLURGICAL CORP OF CHINA LTD A;Equity;0,01;0,35;7 733 190,00;2 740 368,90;2 740 368,90;Industrials;BP3R4K0;CNE100000FX6;Shanghai Stock Exchange;China;USD;CNY;7,07
600115;CHINA EASTERN AIRLINES CORP LTD A;Equity;0,01;0,61;4 500 097,00;2 731 913,59;2 731 913,59;Industrials;BP3R5X0;CNE000000TR0;Shanghai Stock Exchange;China;USD;CNY;7,07
601628;CHINA LIFE INSURANCE LTD A;Equity;0,01;3,97;682 012,00;2 709 522,34;2 709 522,34;Financials;BP3R251;CNE000001Q93;Shanghai Stock Exchange;China;USD;CNY;7,07
002027;FOCUS MEDIA INFORMATION TECHNOLOGY;Equity;0,01;0,74;3 648 978,00;2 709 777,40;2 709 777,40;Communication;BD5CND5;CNE000001KK2;Shenzhen Stock Exchange;China;USD;CNY;7,07
603160;SHENZHEN GOODIX TECHNOLOGY A;Equity;0,01;29,01;93 100,00;2 701 084,28;2 701 084,28;Information Technology;BYW5QT1;CNE100002G84;Shanghai Stock Exchange;China;USD;CNY;7,07
600674;SICHUAN CHUANTOU ENERGY LTD A;Equity;0,01;1,28;2 102 460,00;2 698 163,44;2 698 163,44;Utilities;BP3R4Y4;CNE000000BQ0;Shanghai Stock Exchange;China;USD;CNY;7,07
600170;SHANGHAI CONSTRUCTION GROUP LTD A;Equity;0,01;0,43;6 202 095,00;2 696 905,68;2 696 905,68;Industrials;BP3R6J3;CNE000000WR4;Shanghai Stock Exchange;China;USD;CNY;7,07
300124;SHENZHEN INOVANCE TECHNOLOGY LTD A;Equity;0,01;4,79;562 900,00;2 694 061,93;2 694 061,93;Industrials;BD5CMN8;CNE100000V46;Shenzhen Stock Exchange;China;USD;CNY;7,07
029780;SAMSUNG CARD LTD;Equity;0,01;23,72;113 130,00;2 683 054,91;2 683 054,91;Financials;B1WQQ48;KR7029780004;Korea Exchange (Stock Market);Korea (South);USD;KRW;1 203,80
002120;YUNDA HOLDING LTD A;Equity;0,01;4,10;653 204,00;2 675 304,33;2 675 304,33;Industrials;BD6QV98;CNE100000015;Shenzhen Stock Exchange;China;USD;CNY;7,07
4220;EMAAR THE ECONOMIC CITY;Equity;0,01;1,93;1 379 260,00;2 660 408,26;2 660 408,26;Real Estate;B19NK95;SA000A0KDVM8;Saudi Stock Exchange;Saudi Arabia;USD;SAR;3,75
603993;CHINA MOLYBDENUM LTD A;Equity;0,01;0,50;5 231 898,00;2 636 963,46;2 636 963,46;Materials;BP3R574;CNE100001NR0;Shanghai Stock Exchange;China;USD;CNY;7,07
002821;ASYMCHEM LABORATORIES (TIANJIN) LT;Equity;0,01;31,29;84 300,00;2 638 101,68;2 638 101,68;Health Care;BD6V5C4;CNE100002BZ6;Shenzhen Stock Exchange;China;USD;CNY;7,07
900948;INNER MONGOLIA YITAI COAL LTD B;Equity;0,01;0,60;4 376 117,00;2 634 422,43;2 634 422,43;Energy;6019011;CNE000000SK7;Shanghai Stock Exchange;China;USD;USD;1,00
600763;TOPCHOICE MEDICAL CORPORATION INC;Equity;0,01;20,84;125 800,00;2 621 639,97;2 621 639,97;Health Care;BYYFJH8;CNE000000MZ8;Shanghai Stock Exchange;China;USD;CNY;7,07
601117;CHINA NATIONAL CHEMICAL ENGINEERIN;Equity;0,01;0,77;3 405 867,00;2 615 792,03;2 615 792,03;Industrials;BP3R4J9;CNE100000KC0;Shanghai Stock Exchange;China;USD;CNY;7,07
600600;TSINGTAO BREWERY LTD A;Equity;0,01;9,09;286 700,00;2 604 670,98;2 604 670,98;Consumer Staples;BP3R499;CNE0000009Y3;Shanghai Stock Exchange;China;USD;CNY;7,07
601377;INDUSTRIAL SECURITIES LTD A;Equity;0,01;0,81;3 226 651,00;2 601 146,00;2 601 146,00;Financials;BP3R5B8;CNE100000V95;Shanghai Stock Exchange;China;USD;CNY;7,07
300347;HANGZHOU TIGERMED CONSULTING LTD A;Equity;0,01;12,11;214 300,00;2 595 586,26;2 595 586,26;Health Care;BD5CCK5;CNE100001KV8;Shenzhen Stock Exchange;China;USD;CNY;7,07
601009;BANK OF NANJING LTD A;Equity;0,01;1,09;2 372 546,00;2 589 230,79;2 589 230,79;Financials;BP3R529;CNE100000627;Shanghai Stock Exchange;China;USD;CNY;7,07
600009;SHANGHAI INTERNATIONAL AIRPORT LTD;Equity;0,01;10,59;244 098,00;2 584 652,21;2 584 652,21;Industrials;BP3R4P5;CNE000000V89;Shanghai Stock Exchange;China;USD;CNY;7,07
601788;EVERBRIGHT SECURITIES LTD A;Equity;0,01;1,54;1 676 683,00;2 580 204,25;2 580 204,25;Financials;BZ0D1Y4;CNE100000FD8;Shanghai Stock Exchange;China;USD;CNY;7,07
601021;SPRING AIRLINES LTD A;Equity;0,01;5,38;479 873,00;2 580 559,73;2 580 559,73;Industrials;BZ0D1W2;CNE100001V45;Shanghai Stock Exchange;China;USD;CNY;7,07
002624;PERFECT WORLD LTD A;Equity;0,01;7,12;360 800,00;2 567 282,69;2 567 282,69;Communication;BD5M1C0;CNE1000018W6;Shenzhen Stock Exchange;China;USD;CNY;7,07
601088;CHINA SHENHUA ENERGY LTD A;Equity;0,01;2,30;1 115 194,00;2 563 193,85;2 563 193,85;Energy;BP3R262;CNE100000767;Shanghai Stock Exchange;China;USD;CNY;7,07
601838;BANK OF CHENGDU LTD A;Equity;0,01;1,11;2 300 095,00;2 562 119,63;2 562 119,63;Financials;BFYQHF2;CNE100002SN6;Shanghai Stock Exchange;China;USD;CNY;7,07
002736;GUOSEN SECURITIES LTD A;Equity;0,01;1,50;1 705 942,00;2 562 610,00;2 562 610,00;Financials;BD5CPR3;CNE100001WS9;Shenzhen Stock Exchange;China;USD;CNY;7,07
007310;OTTOGI CORP;Equity;0,01;483,47;5 277,00;2 551 265,99;2 551 265,99;Consumer Staples;6658373;KR7007310006;Korea Exchange (Stock Market);Korea (South);USD;KRW;1 203,80
BAM.R;BANGKOK COMMERCIAL ASSET MANAGEMEN;Equity;0,01;0,81;3 159 900,00;2 550 157,37;2 550 157,37;Financials;BJYF906;TH9479010R15;Stock Exchange Of Thailand;Thailand;USD;THB;30,98
600705;AVIC CAPITAL LTD A;Equity;0,01;0,54;4 739 889,00;2 549 586,64;2 549 586,64;Financials;BP3R4C2;CNE000000KC1;Shanghai Stock Exchange;China;USD;CNY;7,07
CNH;CNH CASH;Cash;0,01;14,12;18 001 321,00;2 541 446,69;2 541 446,69;Cash and/or Derivatives;--;--;--;China;USD;CNH;7,08
601985;CHINA NATIONAL NUCLEAR POWER LTD A;Equity;0,01;0,57;4 408 800,00;2 533 328,07;2 533 328,07;Utilities;BYQDNJ0;CNE1000022N7;Shanghai Stock Exchange;China;USD;CNY;7,07
002371;NAURA TECHNOLOGY GROUP LTD A;Equity;0,01;21,21;119 100,00;2 525 731,82;2 525 731,82;Information Technology;BD5LYF1;CNE100000ML7;Shenzhen Stock Exchange;China;USD;CNY;7,07
6004;SAUDI AIRLINES CATERING;Equity;0,01;20,35;123 714,00;2 518 116,32;2 518 116,32;Consumer Discretionary;B7J4PX9;SA1330R2TQ16;Saudi Stock Exchange;Saudi Arabia;USD;SAR;3,75
601901;FOUNDER SECURITIES LTD A;Equity;0,01;0,97;2 578 787,00;2 508 483,92;2 508 483,92;Financials;BP3R411;CNE1000015Y8;Shanghai Stock Exchange;China;USD;CNY;7,07
272;SHUI ON LAND LTD;Equity;0,01;0,16;15 419 000,00;2 506 798,62;2 506 798,62;Real Estate;B16NHT7;KYG811511131;Hong Kong Exchanges And Clearing Ltd;China;USD;HKD;7,75
000783;CHANGJIANG SECURITIES LTD A;Equity;0,01;0,89;2 797 635,00;2 500 180,65;2 500 180,65;Financials;BD5CP40;CNE000000SH3;Shenzhen Stock Exchange;China;USD;CNY;7,07
ZAR;ZAR CASH;Cash;0,01;5,84;42 686 441,00;2 493 439,71;2 493 439,71;Cash and/or Derivatives;--;--;--;South Africa;USD;ZAR;17,12
002202;XINJIANG GOLDWIND SCIENCE&TECHNOLO;Equity;0,01;1,46;1 702 793,00;2 492 971,08;2 492 971,08;Industrials;BD5CQ58;CNE1000008S5;Shenzhen Stock Exchange;China;USD;CNY;7,07
600808;MAANSHAN IRON AND STEEL LTD A;Equity;0,01;0,37;6 737 200,00;2 492 053,48;2 492 053,48;Materials;BP3R9K5;CNE000000DD4;Shanghai Stock Exchange;China;USD;CNY;7,07
300003;LEPU MEDICAL TECHNOLOGY BEIJING LT;Equity;0,01;4,92;499 835,00;2 459 269,22;2 459 269,22;Health Care;BD5CM16;CNE100000H44;Shenzhen Stock Exchange;China;USD;CNY;7,07
000938;UNISPLENDOUR CORP LTD A;Equity;0,01;5,45;451 263,00;2 459 836,01;2 459 836,01;Information Technology;BD5CBG4;CNE0000010T1;Shenzhen Stock Exchange;China;USD;CNY;7,07
CENCOSHOPP;CENCOSUD SHOPPING SA;Equity;0,01;1,87;1 306 792,00;2 447 314,91;2 447 314,91;Real Estate;BK5XJM8;CL0002539816;Santiago Stock Exchange;Chile;USD;CLP;792,95
300529;JAFRON BIOMEDICAL CO LTD A;Equity;0,01;9,14;267 827,00;2 448 712,65;2 448 712,65;Health Care;BFY8H03;CNE100002995;Shenzhen Stock Exchange;China;USD;CNY;7,07
000768;AVIC AIRCRAFT LTD A;Equity;0,01;2,38;1 027 486,00;2 444 288,40;2 444 288,40;Industrials;BD5CPB7;CNE000000RF9;Shenzhen Stock Exchange;China;USD;CNY;7,07
300033;HITHINK ROYALFLUSH INFORMATION NET;Equity;0,01;16,92;144 200,00;2 439 740,80;2 439 740,80;Financials;BD5CN46;CNE100000JG3;Shenzhen Stock Exchange;China;USD;CNY;7,07
2386;SINOPEC ENGINEERING GROUP LTD H H;Equity;0,01;0,43;5 658 500,00;2 438 599,50;2 438 599,50;Industrials;B92NYC9;CNE100001NV2;Hong Kong Exchanges And Clearing Ltd;China;USD;HKD;7,75
603517;JUEWEI FOOD LTD A;Equity;0,01;9,31;261 614,00;2 436 229,83;2 436 229,83;Consumer Staples;BFF1YN3;CNE100002RT5;Shanghai Stock Exchange;China;USD;CNY;7,07
600340;CHINA FORTUNE LAND DEVELOPMENT LTD;Equity;0,01;3,11;782 027,00;2 432 276,10;2 432 276,10;Real Estate;BP3R3V4;CNE000001GG8;Shanghai Stock Exchange;China;USD;CNY;7,07
YTL;YTL CORPORATION;Equity;0,01;0,21;11 803 689,00;2 434 035,46;2 434 035,46;Utilities;6436126;MYL4677OO000;Bursa Malaysia;Malaysia;USD;MYR;4,27
601155;SEAZEN HOLDINGS LTD A;Equity;0,01;4,47;542 973,00;2 426 977,62;2 426 977,62;Real Estate;BZ3F6M0;CNE100002BF8;Shanghai Stock Exchange;China;USD;CNY;7,07
600893;AECC AVIATION POWER LTD A;Equity;0,01;3,29;727 673,00;2 393 694,98;2 393 694,98;Industrials;BP3R518;CNE000000JW1;Shanghai Stock Exchange;China;USD;CNY;7,07
000596;ANHUI GUJING DISTILLERY LTD A;Equity;0,01;20,52;116 585,00;2 391 909,23;2 391 909,23;Consumer Staples;BD5M1G4;CNE000000MD5;Shenzhen Stock Exchange;China;USD;CNY;7,07
600271;AISINO CORP A;Equity;0,01;2,31;1 034 474,00;2 392 269,51;2 392 269,51;Information Technology;BP3R660;CNE000001FB1;Shanghai Stock Exchange;China;USD;CNY;7,07
002179;AVIC JONHON OPTRONIC TECHNOLOGY LT;Equity;0,01;5,05;470 693,00;2 375 693,52;2 375 693,52;Information Technology;BD5CHR7;CNE1000007T5;Shenzhen Stock Exchange;China;USD;CNY;7,07
300433;LENS TECHNOLOGY LTD A;Equity;0,01;3,14;753 300,00;2 367 389,71;2 367 389,71;Information Technology;BD5CP17;CNE100001YW7;Shenzhen Stock Exchange;China;USD;CNY;7,07
036460;KOREA GAS CORP;Equity;0,01;23,05;102 518,00;2 363 245,14;2 363 245,14;Utilities;6182076;KR7036460004;Korea Exchange (Stock Market);Korea (South);USD;KRW;1 203,80
AEFES;ANADOLU EFES BIRACILIK VE MALT SAN;Equity;0,01;2,83;833 863,00;2 363 285,58;2 363 285,58;Consumer Staples;B03MNV4;TRAAEFES91A9;Istanbul Stock Exchange;Turkey;USD;TRY;6,84
600010;INNER MONGOLIA BAOTOU STEEL UNION;Equity;0,01;0,15;15 503 100,00;2 363 844,65;2 363 844,65;Materials;BP3R488;CNE0000017H1;Shanghai Stock Exchange;China;USD;CNY;7,07
002146;RISESUN REAL ESTATE DEVELOPMENT LT;Equity;0,01;1,11;2 125 700,00;2 358 854,46;2 358 854,46;Real Estate;BD5CMZ0;CNE1000005Y9;Shenzhen Stock Exchange;China;USD;CNY;7,07
002032;ZHEJIANG SUPOR LTD A;Equity;0,01;9,60;243 882,00;2 340 655,70;2 340 655,70;Consumer Discretionary;BD5M227;CNE000001KS5;Shenzhen Stock Exchange;China;USD;CNY;7,07
600183;SHENGYI TECHNOLOGY LTD A;Equity;0,01;3,89;597 200,00;2 320 303,83;2 320 303,83;Information Technology;BP3RC39;CNE000000XL5;Shanghai Stock Exchange;China;USD;CNY;7,07
1919;COSCO SHIPPING HOLDINGS LTD H;Equity;0,01;0,27;8 525 000,00;2 309 970,19;2 309 970,19;Industrials;B0B8Z18;CNE1000002J7;Hong Kong Exchanges And Clearing Ltd;China;USD;HKD;7,75
1508;CHINA REINSURANCE (GROUP) CORP H;Equity;0,01;0,11;21 265 000,00;2 304 821,87;2 304 821,87;Financials;BYYN347;CNE100002342;Hong Kong Exchanges And Clearing Ltd;China;USD;HKD;7,75
CUERVO*;BECLE SA DE CV;Equity;0,01;1,78;1 287 700,00;2 294 141,06;2 294 141,06;Consumer Staples;BYM4063;MX01CU010003;Bolsa Mexicana De Valores;Mexico;USD;MXN;22,44
601939;CHINA CONSTRUCTION BANK CORP A;Equity;0,01;0,90;2 529 868,00;2 278 742,06;2 278 742,06;Financials;BP3R3L4;CNE100000742;Shanghai Stock Exchange;China;USD;CNY;7,07
000656;JINKE PROPERTY GROUP LTD A;Equity;0,01;1,11;2 052 582,00;2 274 818,76;2 274 818,76;Real Estate;BD5CKX4;CNE000000073;Shenzhen Stock Exchange;China;USD;CNY;7,07
603899;SHANGHAI M&G STATIONERY INC A;Equity;0,01;7,43;304 937,00;2 264 500,89;2 264 500,89;Industrials;BZ0D285;CNE100001V60;Shanghai Stock Exchange;China;USD;CNY;7,07
603369;JIANGSU KINGS LUCK BREWERY LTD A;Equity;0,01;5,28;424 386,00;2 241 431,05;2 241 431,05;Consumer Staples;BTFRHZ2;CNE100001TH8;Shanghai Stock Exchange;China;USD;CNY;7,07
600741;HUAYU AUTOMOTIVE SYSTEMS LTD A;Equity;0,01;2,99;746 768,00;2 235 106,33;2 235 106,33;Consumer Discretionary;BP3R4T9;CNE000000M15;Shanghai Stock Exchange;China;USD;CNY;7,07
600085;BEIJING TONGRENTANG LTD A;Equity;0,01;3,64;612 712,00;2 230 056,81;2 230 056,81;Health Care;BP3R5C9;CNE000000R69;Shanghai Stock Exchange;China;USD;CNY;7,07
EXCL;XL AXIATA;Equity;0,01;0,18;12 303 800,00;2 223 630,64;2 223 630,64;Communication;B0LD0W9;ID1000102502;Indonesia Stock Exchange;Indonesia;USD;IDR;14 165,00
601225;SHAANXI COAL INDUSTRY LTD A;Equity;0,01;0,99;2 228 370,00;2 214 810,58;2 214 810,58;Energy;BS7K5P8;CNE100001T64;Shanghai Stock Exchange;China;USD;CNY;7,07
PGOLD;PURE GOLD PRICE CLUB INC;Equity;0,01;0,92;2 394 700,00;2 213 207,45;2 213 207,45;Consumer Staples;B725S29;PHY716171079;Philippine Stock Exchange Inc.;Philippines;USD;PHP;50,21
047050;POSCO INTERNATIONAL CORP;Equity;0,01;11,92;185 088,00;2 206 357,20;2 206 357,20;Industrials;6344274;KR7047050000;Korea Exchange (Stock Market);Korea (South);USD;KRW;1 203,80
603658;AUTOBIO DIAGNOSTICS LTD A;Equity;0,01;22,79;96 692,00;2 203 831,16;2 203 831,16;Health Care;BYW5N89;CNE100002GC4;Shanghai Stock Exchange;China;USD;CNY;7,07
600332;GUANGZHOU BAIYUNSHAN PHARMACEUTICA;Equity;0,01;4,48;491 595,00;2 204 268,93;2 204 268,93;Health Care;BP3R4Q6;CNE000001733;Shanghai Stock Exchange;China;USD;CNY;7,07
600872;JONJEE HI-TECH INDUSTRIAL AND COMM;Equity;0,01;7,37;298 325,00;2 197 288,66;2 197 288,66;Consumer Staples;BP3RB10;CNE000000HK0;Shanghai Stock Exchange;China;USD;CNY;7,07
600161;BEIJING TIANTAN BIOLOGICAL PRODUCT;Equity;0,01;5,91;371 538,00;2 194 681,70;2 194 681,70;Health Care;BP3R9J4;CNE000000WF9;Shanghai Stock Exchange;China;USD;CNY;7,07
600176;CHINA JUSHI LTD A;Equity;0,01;1,35;1 612 492,00;2 169 537,18;2 169 537,18;Materials;BP3RDW5;CNE000000YM1;Shanghai Stock Exchange;China;USD;CNY;7,07
603019;DAWNING INFORMATION INDUSTRY LTD A;Equity;0,01;5,63;384 198,00;2 163 151,20;2 163 151,20;Information Technology;BZ0D207;CNE100001TW7;Shanghai Stock Exchange;China;USD;CNY;7,07
047040;DAEWOO ENGINEERING & CONSTRUCTION;Equity;0,01;3,07;704 193,00;2 158 558,04;2 158 558,04;Industrials;6344122;KR7047040001;Korea Exchange (Stock Market);Korea (South);USD;KRW;1 203,80
300595;OVCTEK CHINA INC A;Equity;0,01;8,46;254 900,00;2 155 625,37;2 155 625,37;Health Care;BHQPSJ2;CNE100002MR0;Shenzhen Stock Exchange;China;USD;CNY;7,07
300454;SANGFOR TECHNOLOGIES INC A;Equity;0,01;24,40;87 900,00;2 144 417,00;2 144 417,00;Information Technology;BHQPS70;CNE1000033T1;Shenzhen Stock Exchange;China;USD;CNY;7,07
603939;YIFENG PHARMACY CHAIN LTD A;Equity;0,01;11,01;194 059,00;2 136 728,47;2 136 728,47;Consumer Staples;BYYFJV2;CNE100001TS5;Shanghai Stock Exchange;China;USD;CNY;7,07
